paper_idx,arxiv_id,year,total_citations,num_references,paper_age,citations_per_year
6655,710.0961,2007,30,32,18,1.5789473684210527
7471,710.4541,2007,30,45,18,1.5789473684210527
2974,706.3648,2007,30,18,18,1.5789473684210527
7406,710.4275,2007,30,37,18,1.5789473684210527
6115,709.3422,2007,30,43,18,1.5789473684210527
2128,706.007,2007,30,16,18,1.5789473684210527
7035,710.254,2007,30,84,18,1.5789473684210527
651,704.2549,2007,30,36,18,1.5789473684210527
1876,705.3643,2007,30,12,18,1.5789473684210527
8869,711.4752,2007,30,41,18,1.5789473684210527
5993,709.2925,2007,30,52,18,1.5789473684210527
2130,706.008,2007,30,62,18,1.5789473684210527
4326,708.0405,2007,29,64,18,1.5263157894736843
1099,705.0359,2007,29,20,18,1.5263157894736843
8539,711.321,2007,29,51,18,1.5263157894736843
5125,708.3838,2007,29,58,18,1.5263157894736843
3533,707.1667,2007,29,16,18,1.5263157894736843
5053,708.3492,2007,29,26,18,1.5263157894736843
2913,706.3328,2007,29,21,18,1.5263157894736843
2352,706.1073,2007,29,51,18,1.5263157894736843
5561,709.1139,2007,29,68,18,1.5263157894736843
2383,706.1188,2007,29,30,18,1.5263157894736843
3289,707.0515,2007,29,34,18,1.5263157894736843
9902,712.3799,2007,29,35,18,1.5263157894736843
7207,710.34,2007,29,14,18,1.5263157894736843
1654,705.2722,2007,29,15,18,1.5263157894736843
3710,707.2465,2007,29,39,18,1.5263157894736843
7609,710.5306,2007,29,43,18,1.5263157894736843
737,704.2889,2007,29,8,18,1.5263157894736843
6854,710.1778,2007,29,35,18,1.5263157894736843
9658,712.2791,2007,29,108,18,1.5263157894736843
1940,705.394,2007,29,25,18,1.5263157894736843
4116,707.4225,2007,29,23,18,1.5263157894736843
4258,708.0106,2007,29,56,18,1.5263157894736843
3164,706.4428,2007,29,75,18,1.5263157894736843
7661,710.5524,2007,29,44,18,1.5263157894736843
5021,708.333,2007,29,44,18,1.5263157894736843
8721,711.4141,2007,29,10,18,1.5263157894736843
118,704.0513,2007,29,54,18,1.5263157894736843
9944,712.4034,2007,29,52,18,1.5263157894736843
8148,711.1729,2007,29,52,18,1.5263157894736843
88,704.0389,2007,29,30,18,1.5263157894736843
6508,710.0373,2007,29,31,18,1.5263157894736843
6438,710.0005,2007,29,46,18,1.5263157894736843
4001,707.3639,2007,29,86,18,1.5263157894736843
1144,705.0541,2007,29,53,18,1.5263157894736843
2987,706.3704,2007,29,46,18,1.5263157894736843
639,704.2486,2007,29,78,18,1.5263157894736843
4050,707.3919,2007,29,60,18,1.5263157894736843
4876,708.2743,2007,29,41,18,1.5263157894736843
4367,708.0599,2007,29,14,18,1.5263157894736843
1513,705.2152,2007,29,17,18,1.5263157894736843
4283,708.0214,2007,29,62,18,1.5263157894736843
4600,708.1515,2007,29,21,18,1.5263157894736843
4872,708.2738,2007,29,13,18,1.5263157894736843
2043,705.4403,2007,29,50,18,1.5263157894736843
2884,706.3209,2007,29,52,18,1.5263157894736843
8243,711.2078,2007,29,4,18,1.5263157894736843
4524,708.1216,2007,29,29,18,1.5263157894736843
7408,710.4282,2007,29,45,18,1.5263157894736843
6762,710.1409,2007,29,39,18,1.5263157894736843
4138,707.4345,2007,29,44,18,1.5263157894736843
9258,712.1229,2007,29,36,18,1.5263157894736843
8854,711.4675,2007,29,35,18,1.5263157894736843
2886,706.3213,2007,29,38,18,1.5263157894736843
4150,707.4415,2007,29,4,18,1.5263157894736843
4450,708.0954,2007,29,66,18,1.5263157894736843
3300,707.0543,2007,29,50,18,1.5263157894736843
2562,706.1889,2007,29,19,18,1.5263157894736843
6157,709.3609,2007,29,16,18,1.5263157894736843
4047,707.3884,2007,29,38,18,1.5263157894736843
4470,708.1038,2007,29,118,18,1.5263157894736843
5435,709.066,2007,29,42,18,1.5263157894736843
8503,711.3047,2007,29,64,18,1.5263157894736843
9841,712.3518,2007,29,43,18,1.5263157894736843
8338,711.2365,2007,29,36,18,1.5263157894736843
393,704.1532,2007,29,12,18,1.5263157894736843
5064,708.3554,2007,29,16,18,1.5263157894736843
5963,709.2768,2007,29,42,18,1.5263157894736843
9526,712.2242,2007,29,37,18,1.5263157894736843
4212,707.465,2007,29,36,18,1.5263157894736843
9510,712.2178,2007,29,177,18,1.5263157894736843
6595,710.0711,2007,29,56,18,1.5263157894736843
8430,711.2698,2007,29,51,18,1.5263157894736843
9800,712.3319,2007,29,49,18,1.5263157894736843
5959,709.2746,2007,29,25,18,1.5263157894736843
1197,705.0782,2007,29,32,18,1.5263157894736843
8364,711.2471,2007,29,24,18,1.5263157894736843
8853,711.4674,2007,29,26,18,1.5263157894736843
8841,711.4614,2007,29,34,18,1.5263157894736843
1109,705.0404,2007,29,31,18,1.5263157894736843
9406,712.1757,2007,29,80,18,1.5263157894736843
4564,708.137,2007,29,29,18,1.5263157894736843
7996,711.1043,2007,28,90,18,1.4736842105263157
17,704.0144,2007,28,43,18,1.4736842105263157
7935,711.0757,2007,28,14,18,1.4736842105263157
630,704.2447,2007,28,31,18,1.4736842105263157
4908,708.2863,2007,28,28,18,1.4736842105263157
2444,706.1372,2007,28,39,18,1.4736842105263157
6672,710.1023,2007,28,66,18,1.4736842105263157
9994,712.4256,2007,28,7,18,1.4736842105263157
2452,706.1433,2007,28,25,18,1.4736842105263157
6721,710.1201,2007,28,31,18,1.4736842105263157
1049,705.0153,2007,28,46,18,1.4736842105263157
3619,707.2036,2007,28,37,18,1.4736842105263157
6771,710.1444,2007,28,31,18,1.4736842105263157
2056,705.4456,2007,28,68,18,1.4736842105263157
9724,712.3017,2007,28,27,18,1.4736842105263157
6516,710.0392,2007,28,56,18,1.4736842105263157
6161,709.3623,2007,28,38,18,1.4736842105263157
2932,706.3426,2007,28,55,18,1.4736842105263157
2909,706.3308,2007,28,64,18,1.4736842105263157
416,704.1617,2007,28,18,18,1.4736842105263157
8245,711.2085,2007,28,28,18,1.4736842105263157
5593,709.1271,2007,28,12,18,1.4736842105263157
7582,710.5203,2007,28,6,18,1.4736842105263157
903,704.3507,2007,28,42,18,1.4736842105263157
9276,712.1291,2007,28,30,18,1.4736842105263157
7917,711.0686,2007,28,46,18,1.4736842105263157
9853,712.3558,2007,28,45,18,1.4736842105263157
3885,707.3146,2007,28,26,18,1.4736842105263157
8452,711.2831,2007,28,59,18,1.4736842105263157
4430,708.0868,2007,28,23,18,1.4736842105263157
1941,705.3943,2007,28,70,18,1.4736842105263157
8823,711.4575,2007,28,22,18,1.4736842105263157
4263,708.0131,2007,28,16,18,1.4736842105263157
7473,710.4545,2007,28,25,18,1.4736842105263157
6052,709.3151,2007,28,22,18,1.4736842105263157
1304,705.1278,2007,28,54,18,1.4736842105263157
1827,705.3414,2007,28,9,18,1.4736842105263157
4187,707.454,2007,28,33,18,1.4736842105263157
2167,706.0242,2007,28,29,18,1.4736842105263157
8336,711.2362,2007,28,35,18,1.4736842105263157
1841,705.3465,2007,28,75,18,1.4736842105263157
531,704.2079,2007,28,53,18,1.4736842105263157
3207,707.0146,2007,28,24,18,1.4736842105263157
5870,709.2388,2007,28,33,18,1.4736842105263157
1261,705.1088,2007,28,43,18,1.4736842105263157
4097,707.4145,2007,28,20,18,1.4736842105263157
8763,711.4334,2007,28,23,18,1.4736842105263157
4118,707.4243,2007,28,31,18,1.4736842105263157
8635,711.3781,2007,28,34,18,1.4736842105263157
3906,707.3232,2007,28,23,18,1.4736842105263157
8924,711.4927,2007,28,23,18,1.4736842105263157
6427,709.4623,2007,28,11,18,1.4736842105263157
2643,706.2207,2007,28,22,18,1.4736842105263157
7894,711.0564,2007,28,43,18,1.4736842105263157
7889,711.0536,2007,28,14,18,1.4736842105263157
2673,706.2346,2007,28,60,18,1.4736842105263157
675,704.264,2007,28,7,18,1.4736842105263157
2676,706.2355,2007,28,13,18,1.4736842105263157
6860,710.1804,2007,28,30,18,1.4736842105263157
6862,710.1808,2007,28,13,18,1.4736842105263157
4636,708.1699,2007,28,32,18,1.4736842105263157
6452,710.0115,2007,28,82,18,1.4736842105263157
4455,708.0982,2007,28,56,18,1.4736842105263157
6437,710.0003,2007,28,83,18,1.4736842105263157
1430,705.1786,2007,28,7,18,1.4736842105263157
7825,711.0285,2007,28,59,18,1.4736842105263157
9286,712.1346,2007,28,81,18,1.4736842105263157
735,704.2887,2007,28,60,18,1.4736842105263157
6355,709.4373,2007,28,51,18,1.4736842105263157
4542,708.128,2007,28,57,18,1.4736842105263157
1687,705.2893,2007,28,69,18,1.4736842105263157
4514,708.1186,2007,28,73,18,1.4736842105263157
7737,710.5857,2007,28,52,18,1.4736842105263157
7720,710.5759,2007,28,32,18,1.4736842105263157
2730,706.2598,2007,28,0,18,1.4736842105263157
3370,707.0867,2007,28,18,18,1.4736842105263157
8928,711.4951,2007,27,51,18,1.4210526315789473
9720,712.3005,2007,27,79,18,1.4210526315789473
9112,712.0687,2007,27,31,18,1.4210526315789473
9628,712.2667,2007,27,11,18,1.4210526315789473
9747,712.3108,2007,27,96,18,1.4210526315789473
85,704.0371,2007,27,35,18,1.4210526315789473
9751,712.3133,2007,27,35,18,1.4210526315789473
82,704.036,2007,27,33,18,1.4210526315789473
9917,712.3874,2007,27,52,18,1.4210526315789473
9704,712.2964,2007,27,35,18,1.4210526315789473
9238,712.116,2007,27,44,18,1.4210526315789473
9385,712.1667,2007,27,83,18,1.4210526315789473
8957,712.0024,2007,27,18,18,1.4210526315789473
36,704.0223,2007,27,40,18,1.4210526315789473
8726,711.4173,2007,27,33,18,1.4210526315789473
8300,711.2274,2007,27,35,18,1.4210526315789473
8617,711.366,2007,27,76,18,1.4210526315789473
9970,712.4157,2007,27,29,18,1.4210526315789473
8525,711.3148,2007,27,182,18,1.4210526315789473
67,704.0303,2007,27,12,18,1.4210526315789473
9094,712.0595,2007,27,107,18,1.4210526315789473
8685,711.4027,2007,27,94,18,1.4210526315789473
212,704.0905,2007,27,59,18,1.4210526315789473
78,704.0351,2007,27,69,18,1.4210526315789473
4788,708.2372,2007,27,41,18,1.4210526315789473
5808,709.2145,2007,27,57,18,1.4210526315789473
2002,705.4175,2007,27,55,18,1.4210526315789473
3602,707.1948,2007,27,29,18,1.4210526315789473
6649,710.0901,2007,27,31,18,1.4210526315789473
3649,707.2187,2007,27,86,18,1.4210526315789473
7504,710.4863,2007,27,63,18,1.4210526315789473
1464,705.1955,2007,27,54,18,1.4210526315789473
2952,706.3544,2007,27,29,18,1.4210526315789473
2938,706.3464,2007,27,72,18,1.4210526315789473
4475,708.105,2007,27,147,18,1.4210526315789473
2912,706.3314,2007,27,76,18,1.4210526315789473
6465,710.0189,2007,27,70,18,1.4210526315789473
2826,706.3001,2007,27,65,18,1.4210526315789473
7761,711.0037,2007,27,135,18,1.4210526315789473
2788,706.2837,2007,27,21,18,1.4210526315789473
2757,706.2692,2007,27,35,18,1.4210526315789473
6303,709.4161,2007,27,32,18,1.4210526315789473
7648,710.5488,2007,27,33,18,1.4210526315789473
3788,707.2737,2007,27,43,18,1.4210526315789473
5611,709.1363,2007,27,42,18,1.4210526315789473
1330,705.1387,2007,27,27,18,1.4210526315789473
5195,708.4143,2007,27,29,18,1.4210526315789473
2720,706.2567,2007,27,12,18,1.4210526315789473
7735,710.5844,2007,27,14,18,1.4210526315789473
3017,706.3824,2007,27,26,18,1.4210526315789473
3487,707.1416,2007,27,23,18,1.4210526315789473
7430,710.4393,2007,27,40,18,1.4210526315789473
1369,705.157,2007,27,15,18,1.4210526315789473
895,704.3477,2007,27,28,18,1.4210526315789473
7034,710.2539,2007,27,49,18,1.4210526315789473
4754,708.2178,2007,27,66,18,1.4210526315789473
7015,710.245,2007,27,91,18,1.4210526315789473
4625,708.1636,2007,27,31,18,1.4210526315789473
7269,710.3683,2007,27,32,18,1.4210526315789473
3278,707.0485,2007,27,26,18,1.4210526315789473
7276,710.3704,2007,27,56,18,1.4210526315789473
922,704.3581,2007,27,23,18,1.4210526315789473
2232,706.0535,2007,27,31,18,1.4210526315789473
4581,708.144,2007,27,27,18,1.4210526315789473
3338,707.0694,2007,27,90,18,1.4210526315789473
832,704.3214,2007,27,31,18,1.4210526315789473
960,704.3739,2007,27,62,18,1.4210526315789473
3398,707.0958,2007,27,29,18,1.4210526315789473
7363,710.4094,2007,27,68,18,1.4210526315789473
4569,708.1383,2007,27,84,18,1.4210526315789473
3419,707.1056,2007,27,28,18,1.4210526315789473
983,704.3856,2007,27,38,18,1.4210526315789473
3059,706.3959,2007,27,63,18,1.4210526315789473
